Reporting Period,Project ID,Project County,Project City,Project ZIP,Gas Utility,Electric Utility,Project Completion Date,Total Project Cost,Pre-Retrofit Home Heating Fuel Type,Size Of Home,Number Of Units,Job Type,Type Of Dwelling,Measure Type,Estimated Annual kWh Savings,Estimated Annual MMBtu Savings,First Year Modeled Project Energy Savings $ Estimate
2021-09-30T00:00:00,450753,Queens,Queens,11413,National Grid,Consolidated Edison,2020-07-16T00:00:00,5851,Natural Gas,"1,363",1,Home Performance,Single Family,Building Shell,0,41,465
2021-09-30T00:00:00,457945,Erie,Buffalo,14228,National Fuel Gas Distribution,National Grid,2020-12-15T00:00:00,3461,Natural Gas,"2,230",1,Home Performance,Single Family,Building Shell,208,5,55
2021-09-30T00:00:00,477888,Monroe,Irondequoit,14622,Rochester Gas & Electric,Rochester Gas & Electric,2020-12-22T00:00:00,1172,Natural Gas,"1,147",1,Electric Reduction,Single Family,Building Shell,510,6,100
2021-09-30T00:00:00,452688,Rockland,New Square,10977,Orange & Rockland,Orange & Rockland,2020-03-25T00:00:00,1219,Natural Gas,"1,946",1,Electric Reduction,Single Family,Building Shell,695,2,146
2021-09-30T00:00:00,424920,Onondaga,Syracuse,13205,National Grid,National Grid,2019-10-14T00:00:00,5873,Natural Gas,"2,122",1,Home Performance,Single Family,Building Shell,0,122,1009
2021-09-30T00:00:00,390665,Monroe,Rochester,14619,Rochester Gas & Electric,Rochester Gas & Electric,2019-10-24T00:00:00,3329,Natural Gas,"1,424",1,Home Performance,Single Family,Building Shell,510,15,173
2021-09-30T00:00:00,437376,Monroe,Rochester,14608,Rochester Gas & Electric,Rochester Gas & Electric,2020-02-14T00:00:00,3825,Natural Gas,Report SF less than 800,1,Home Performance,Single Family,Building Shell,410,19,199
2021-09-30T00:00:00,455203,Ontario,Bloomfield,14469,NA,Rochester Gas & Electric,2020-02-21T00:00:00,4626,Propane,Report SF less than 800,1,Home Performance,Mobile,Building Shell,0,15,352
2021-09-30T00:00:00,499930,Monroe,Rochester,14612,Rochester Gas & Electric,Rochester Gas & Electric,2021-05-25T00:00:00,8161,Natural Gas,"1,183",1,Home Performance,Single Family,Building Shell,595,26,325
2021-09-30T00:00:00,418520,Monroe,Rochester,14618,Rochester Gas & Electric,Rochester Gas & Electric,2020-01-20T00:00:00,6253,Natural Gas,"1,395",1,Home Performance,Single Family,Building Shell,410,46,426
2021-09-30T00:00:00,419894,Monroe,Webster,14580,Rochester Gas & Electric,Rochester Gas & Electric,2019-11-11T00:00:00,5920,Natural Gas,"1,456",1,Home Performance,Single Family,Building Shell,477,29,287
2021-09-30T00:00:00,459570,Monroe,Irondequoit,14617,Rochester Gas & Electric,Rochester Gas & Electric,2020-07-02T00:00:00,4923,Natural Gas,"1,596",1,Home Performance,Single Family,Building Shell,510,20,219
2021-09-30T00:00:00,467009,Onondaga,Syracuse,13219,National Grid,National Grid,2020-10-29T00:00:00,10093,Natural Gas,"1,269",1,Home Performance,Single Family,Building Shell,510,72,646
2021-09-30T00:00:00,462786,Lewis,Lowville,13367,NA,National Grid,2021-03-11T00:00:00,1883,Propane,"1,824",1,Home Performance,Single Family,Building Shell,0,10,221
2021-09-30T00:00:00,425882,Monroe,Rochester,14611,Rochester Gas & Electric,Rochester Gas & Electric,2020-02-04T00:00:00,1791,Natural Gas,"1,580",1,Home Performance,Single Family,Building Shell,510,6,98
2021-09-30T00:00:00,488793,Warren,North Creek,12853,NA,National Grid,2021-04-20T00:00:00,8130,Kerosene,"1,053",1,Home Performance,Single Family,Building Shell,0,34,670
2021-09-30T00:00:00,476350,Orange,Woodbury,10930,Orange & Rockland,Central Hudson Gas & Electric,2020-12-01T00:00:00,7087,Natural Gas,"3,432",1,Home Performance,Single Family,Building Shell,301,37,596
2021-09-30T00:00:00,400227,Monroe,Rochester,14606,Rochester Gas & Electric,Rochester Gas & Electric,2019-09-16T00:00:00,3568,Natural Gas,896,1,Home Performance,Single Family,Building Shell,0,10,84
2021-09-30T00:00:00,426085,Jefferson,Watertown,13601,National Grid,National Grid,2020-03-06T00:00:00,6683,Natural Gas,"1,590",1,Home Performance,Single Family,Building Shell,494,47,438
2021-09-30T00:00:00,480012,Erie,Buffalo,14211,National Fuel Gas Distribution,National Grid,2020-12-22T00:00:00,8156,Natural Gas,"1,392",1,Home Performance,Single Family,Building Shell,400,36,303
2021-09-30T00:00:00,467856,Nassau,Levittown,11756,NA,Long Island Power Authority,2020-11-24T00:00:00,1202,Oil,"1,690",1,Home Performance,Single Family,Building Shell,596,3,163
2021-09-30T00:00:00,472388,Monroe,Rochester,14612,Rochester Gas & Electric,Rochester Gas & Electric,2021-04-08T00:00:00,10734,Natural Gas,911,1,Home Performance,Single Family,Building Shell,793,20,248
2021-09-30T00:00:00,474306,Oswego,Phoenix,13135,NA,National Grid,2020-10-02T00:00:00,8036,Propane,"1,344",1,Home Performance,Mobile,Building Shell,910,29,657
2021-09-30T00:00:00,448778,Kings,Brooklyn,11212,National Grid,Consolidated Edison,2020-10-15T00:00:00,5886,Natural Gas,"2,600",1,Home Performance,Single Family,Heating and Cooling,510,22,359
2021-09-30T00:00:00,468577,Monroe,Rochester,14619,Rochester Gas & Electric,Rochester Gas & Electric,2020-12-10T00:00:00,3007,Natural Gas,"1,700",1,Home Performance,Single Family,Building Shell,510,12,146
2021-09-30T00:00:00,461205,Sullivan,Swan Lake,12783,NA,New York State Electric & Gas,2020-07-14T00:00:00,9248,Oil,"2,800",1,Home Performance,Single Family,Building Shell,510,40,778
2021-09-30T00:00:00,394302,Rockland,Spring Valley,10977,Orange & Rockland,Orange & Rockland,2020-01-06T00:00:00,3360,Natural Gas,Report SF less than 800,1,Home Performance,Single Family,Building Shell,107,20,255
2021-09-30T00:00:00,482176,Wayne,Wolcott,14590,Rochester Gas & Electric,Rochester Gas & Electric,2020-12-01T00:00:00,5980,Natural Gas,"1,078",1,Home Performance,Mobile,Building Shell,717,27,300
2021-09-30T00:00:00,453771,Sullivan,Narrowsburg,12764,NA,New York State Electric & Gas,2020-07-02T00:00:00,5597,Propane,"1,144",1,Home Performance,Mobile,Building Shell,510,16,488
2021-09-30T00:00:00,483941,Rockland,Sparkill,10976,Orange & Rockland,Orange & Rockland,2021-02-09T00:00:00,8372,Natural Gas,"2,020",1,Home Performance,Single Family,Building Shell,848,45,671
2021-09-30T00:00:00,491485,Albany,Albany,12202,National Grid,National Grid,2021-04-15T00:00:00,4686,Electric,"1,188",1,Home Performance,Single Family,Building Shell,208,13,132
2021-09-30T00:00:00,431506,Greene,Greenville,12083,NA,Central Hudson Gas & Electric,2021-02-16T00:00:00,8147,Oil,"1,932",1,Home Performance,Single Family,Building Shell,0,16,231
2021-09-30T00:00:00,428003,Kings,Brooklyn,11206,National Grid,Consolidated Edison,2020-01-21T00:00:00,3364,Natural Gas,"3,060",3,Home Performance,Single Family,Building Shell,310,21,310
2021-09-30T00:00:00,510465,Fulton,Gloversville,12078,National Grid,National Grid,2021-09-07T00:00:00,5397,Natural Gas,"1,008",1,Home Performance,Single Family,Building Shell,368,32,393
2021-09-30T00:00:00,415522,Kings,Brooklyn,11230,National Grid,Consolidated Edison,2019-12-17T00:00:00,5301,Natural Gas,"2,640",1,Home Performance,Single Family,Building Shell,1025,37,644
2021-09-30T00:00:00,442433,Monroe,Rochester,14609,Rochester Gas & Electric,Rochester Gas & Electric,2020-01-20T00:00:00,2005,Natural Gas,Report SF less than 800,1,Home Performance,Single Family,Building Shell,410,14,153
2021-09-30T00:00:00,434887,Bronx,The Bronx,10467,Consolidated Edison,Consolidated Edison,2019-10-24T00:00:00,522,Natural Gas,933,1,Electric Reduction,Single Family,Building Shell,443,1,116
2021-09-30T00:00:00,442233,Wayne,Macedon,14502,New York State Electric & Gas,Rochester Gas & Electric,2020-01-06T00:00:00,7738,Natural Gas,"1,280",1,Home Performance,Mobile,Building Shell,410,35,375
2021-09-30T00:00:00,408874,Erie,Colden,14033,National Fuel Gas Distribution,New York State Electric & Gas,2019-11-15T00:00:00,1534,Natural Gas,"1,152",1,Home Performance,Single Family,Building Shell,920,2,109
2021-09-30T00:00:00,511166,Onondaga,Elbridge,13060,New York State Electric & Gas,New York State Electric & Gas,2021-09-07T00:00:00,2908,Natural Gas,896,1,Home Performance,Mobile,Building Shell,0,9,93
2021-09-30T00:00:00,483616,Columbia,Stockport,12565,NA,National Grid,2021-04-27T00:00:00,9137,Oil,"1,210",1,Home Performance,Single Family,Building Shell,259,59,1278
2021-09-30T00:00:00,470301,Fulton,Dolgeville,13329,NA,National Grid,2021-08-12T00:00:00,8035,Oil,"1,040",1,Home Performance,Single Family,Building Shell,0,18,324
2021-09-30T00:00:00,506160,Queens,Queens,11429,National Grid,Consolidated Edison,2021-07-20T00:00:00,10691,Natural Gas,"2,203",1,Home Performance,Single Family,Building Shell,368,50,854
2021-09-30T00:00:00,497665,Tompkins,Mclean,13102,New York State Electric & Gas,New York State Electric & Gas,2021-09-23T00:00:00,6808,Natural Gas,"1,380",1,Home Performance,Single Family,Building Shell,445,25,298
2021-09-30T00:00:00,460478,Oswego,Central Square,13036,National Grid,National Grid,2020-06-04T00:00:00,4982,Natural Gas,"1,008",1,Home Performance,Mobile,Building Shell,158,18,167
2021-09-30T00:00:00,436277,Orange,Chester,10918,Orange & Rockland,Orange & Rockland,2019-11-22T00:00:00,3355,Natural Gas,"1,500",1,Home Performance,Single Family,Building Shell,0,16,183
2021-09-30T00:00:00,495472,Suffolk,Huntington Station,11746,NA,Long Island Power Authority,2021-09-21T00:00:00,9985,Oil,"1,454",1,Home Performance,Single Family,Building Shell,0,25,511
2021-09-30T00:00:00,424969,Monroe,Brockport,14420,Rochester Gas & Electric,National Grid,2019-09-09T00:00:00,5347,Natural Gas,968,1,Home Performance,Mobile,Building Shell,0,30,251
2021-09-30T00:00:00,476942,Richmond,Staten Island,10304,National Grid,Consolidated Edison,2020-12-29T00:00:00,4271,Natural Gas,"1,350",1,Home Performance,Single Family,Building Shell,0,9,86
2021-09-30T00:00:00,469404,Monroe,Rochester,14615,Rochester Gas & Electric,Rochester Gas & Electric,2020-09-10T00:00:00,6343,Natural Gas,"3,552",1,Home Performance,Single Family,Building Shell,0,80,671
2021-09-30T00:00:00,429783,Seneca,Seneca Falls,13148,New York State Electric & Gas,New York State Electric & Gas,2019-11-04T00:00:00,4909,Natural Gas,"1,652",1,Home Performance,Single Family,Building Shell,510,27,311
2021-09-30T00:00:00,488872,Wayne,Newark,14513,New York State Electric & Gas,New York State Electric & Gas,2021-07-06T00:00:00,5026,Natural Gas,"2,200",1,Home Performance,Single Family,Building Shell,510,15,171
2021-09-30T00:00:00,475707,Jefferson,Adams Center,13606,National Grid,National Grid,2021-06-22T00:00:00,8928,Natural Gas,924,1,Home Performance,Mobile,Building Shell,0,23,188
2021-09-30T00:00:00,401153,Yates,Penn Yan,14527,New York State Electric & Gas,Municipal,2020-09-01T00:00:00,6998,Natural Gas,980,1,Home Performance,Single Family,Building Shell,0,19,181
2021-09-30T00:00:00,459587,Erie,Buffalo,14207,National Fuel Gas Distribution,National Grid,2021-01-26T00:00:00,3982,Natural Gas,"1,676",1,Home Performance,Single Family,Building Shell,368,32,272
2021-09-30T00:00:00,470828,Herkimer,Frankfort,13340,NA,National Grid,2020-09-01T00:00:00,7200,Kerosene,"1,188",1,Home Performance,Single Family,Building Shell,0,15,343
2021-09-30T00:00:00,451101,Rockland,Spring Valley,10977,Orange & Rockland,Orange & Rockland,2020-03-31T00:00:00,6724,Electric,"2,144",1,Home Performance,Single Family,Building Shell,0,44,505
2021-09-30T00:00:00,432022,Kings,Brooklyn,11207,National Grid,Consolidated Edison,2020-02-28T00:00:00,4185,Natural Gas,"3,078",4,Home Performance,Single Family,Building Shell,0,25,288
2021-09-30T00:00:00,420230,Kings,Brooklyn,11203,National Grid,Consolidated Edison,2019-10-28T00:00:00,4705,Natural Gas,"1,952",1,Home Performance,Single Family,Building Shell,0,11,127
2021-09-30T00:00:00,478954,Sullivan,Jeffersonville,12748,NA,New York State Electric & Gas,2021-01-12T00:00:00,8507,Oil,"2,312",1,Home Performance,Single Family,Building Shell,0,51,1042
2021-09-30T00:00:00,437223,Madison,Hamilton,13346,NA,New York State Electric & Gas,2020-03-26T00:00:00,5702,Propane,Report SF less than 800,1,Home Performance,Mobile,Building Shell,908,12,402
2021-09-30T00:00:00,485724,Sullivan,Narrowsburg,12764,NA,New York State Electric & Gas,2021-08-19T00:00:00,10024,Oil,"1,014",1,Home Performance,Single Family,Building Shell,510,59,1012
2021-09-30T00:00:00,468504,Monroe,Rochester,14611,Rochester Gas & Electric,Rochester Gas & Electric,2021-05-06T00:00:00,896,Natural Gas,"1,144",1,Home Performance,Single Family,Building Shell,510,3,74
2021-09-30T00:00:00,423887,Erie,Buffalo,14215,National Fuel Gas Distribution,National Grid,2019-10-31T00:00:00,2215,Natural Gas,"1,504",1,Home Performance,Single Family,Building Shell,510,30,274
2021-09-30T00:00:00,464961,Livingston,Lima,14485,NA,National Grid,2020-12-01T00:00:00,6718,Other,"1,404",1,Home Performance,Mobile,Building Shell,0,17,418
2021-09-30T00:00:00,436532,Monroe,Rochester,14615,Rochester Gas & Electric,Rochester Gas & Electric,2020-01-20T00:00:00,1597,Natural Gas,"1,510",1,Home Performance,Single Family,Building Shell,410,3,67
2021-09-30T00:00:00,401323,Monroe,Scottsville,14546,Rochester Gas & Electric,National Grid,2019-09-03T00:00:00,2221,Natural Gas,"1,276",1,Home Performance,Single Family,Building Shell,0,12,99
2021-09-30T00:00:00,336172,Albany,Westerlo,12193,NA,Central Hudson Gas & Electric,2020-12-15T00:00:00,3536,Kerosene,"1,566",1,Home Performance,Single Family,Building Shell,510,91,2031
2021-09-30T00:00:00,452060,Broome,Binghamton,13903,New York State Electric & Gas,New York State Electric & Gas,2020-09-03T00:00:00,10630,Natural Gas,"1,944",1,Home Performance,Single Family,Building Shell,11400,-10,1102
2021-09-30T00:00:00,460108,Cattaraugus,Salamanca,14779,National Fuel Gas Distribution,Municipal,2021-04-15T00:00:00,6118,Natural Gas,"1,632",1,Home Performance,Single Family,Building Shell,0,55,404
2021-09-30T00:00:00,488586,Cattaraugus,Limestone,14753,New York State Electric & Gas,National Grid,2021-06-15T00:00:00,4406,Natural Gas,960,1,Home Performance,Single Family,Building Shell,208,12,112
2021-09-30T00:00:00,487050,Sullivan,Fallsburg,12733,NA,New York State Electric & Gas,2021-05-04T00:00:00,11679,Propane,"2,704",1,Home Performance,Single Family,Building Shell,0,24,531
2021-09-30T00:00:00,503872,Jefferson,Watertown,13601,NA,National Grid,2021-08-03T00:00:00,9588,Other,"1,293",1,Home Performance,Single Family,Building Shell,510,49,596
2021-09-30T00:00:00,434058,Monroe,Rochester,14611,Rochester Gas & Electric,Rochester Gas & Electric,2019-10-31T00:00:00,2991,Natural Gas,"1,425",1,Home Performance,Single Family,Building Shell,621,25,272
2021-09-30T00:00:00,469124,Ulster,Saugerties,12477,NA,Central Hudson Gas & Electric,2021-01-26T00:00:00,4285,Oil,"1,290",1,Home Performance,Single Family,Heating and Cooling,510,30,733
2021-09-30T00:00:00,389714,Rockland,New City,10956,Orange & Rockland,Orange & Rockland,2019-06-21T00:00:00,5631,Natural Gas,"1,836",1,Home Performance,Single Family,Building Shell,1059,23,458
2021-09-30T00:00:00,469240,Monroe,Rochester,14611,Rochester Gas & Electric,Rochester Gas & Electric,2021-02-16T00:00:00,7357,Electric,"1,332",1,Home Performance,Single Family,Building Shell,0,54,458
2021-09-30T00:00:00,413604,Broome,Port Crane,13833,NA,New York State Electric & Gas,2019-10-24T00:00:00,1326,Oil,"1,326",1,Home Performance,Single Family,Building Shell,0,5,95
2021-09-30T00:00:00,427588,Monroe,Rochester,14609,Rochester Gas & Electric,Rochester Gas & Electric,2020-08-04T00:00:00,3131,Natural Gas,"1,672",1,Home Performance,Single Family,Building Shell,510,30,273
2021-09-30T00:00:00,466862,Bronx,The Bronx,10465,Consolidated Edison,Consolidated Edison,2020-09-29T00:00:00,4896,Natural Gas,"1,050",1,Home Performance,Single Family,Building Shell,510,38,649
2021-09-30T00:00:00,481990,Fulton,Dolgeville,13329,National Grid,National Grid,2021-05-11T00:00:00,2532,Natural Gas,"1,558",1,Home Performance,Single Family,Heating and Cooling,158,8,80
2021-09-30T00:00:00,439279,Monroe,Rochester,14623,Rochester Gas & Electric,Rochester Gas & Electric,2020-04-30T00:00:00,1097,Natural Gas,"1,560",1,Home Performance,Single Family,Building Shell,0,7,62
2021-09-30T00:00:00,415949,Monroe,Rochester,14622,Rochester Gas & Electric,Rochester Gas & Electric,2020-01-14T00:00:00,4063,Natural Gas,"1,714",1,Home Performance,Single Family,Building Shell,510,19,213
2021-09-30T00:00:00,499615,Broome,Kirkwood,13795,NA,New York State Electric & Gas,2021-06-22T00:00:00,671,Oil,900,1,Home Performance,Single Family,Building Shell,0,1,15
2021-09-30T00:00:00,420337,Kings,Brooklyn,11236,NA,Consolidated Edison,2019-11-25T00:00:00,7391,Oil,"1,326",1,Home Performance,Single Family,Building Shell,966,30,790
2021-09-30T00:00:00,472672,Queens,Queens,11433,National Grid,Consolidated Edison,2021-01-05T00:00:00,8151,Natural Gas,"1,110",1,Home Performance,Single Family,Building Shell,443,49,657
2021-09-30T00:00:00,476240,Oneida,Sauquoit,13456,National Grid,National Grid,2021-04-08T00:00:00,4698,Natural Gas,921,1,Home Performance,Single Family,Building Shell,0,11,93
2021-09-30T00:00:00,464073,Monroe,Rochester,14617,Rochester Gas & Electric,Rochester Gas & Electric,2020-08-20T00:00:00,2359,Natural Gas,"1,160",1,Home Performance,Single Family,Building Shell,510,28,284
2021-09-30T00:00:00,494400,Monroe,Rochester,14612,Rochester Gas & Electric,Rochester Gas & Electric,2021-05-06T00:00:00,3559,Natural Gas,"1,312",1,Home Performance,Single Family,Building Shell,510,39,378
2021-09-30T00:00:00,471362,Erie,Angola,14006,National Fuel Gas Distribution,National Grid,2021-06-24T00:00:00,9004,Natural Gas,"2,004",1,Home Performance,Single Family,Building Shell,0,69,505
2021-09-30T00:00:00,384351,Erie,Buffalo,14208,National Fuel Gas Distribution,National Grid,2020-01-31T00:00:00,6981,Natural Gas,"3,036",1,Home Performance,Single Family,Building Shell,510,69,565
2021-09-30T00:00:00,483339,Broome,Binghamton,13905,New York State Electric & Gas,New York State Electric & Gas,2021-05-27T00:00:00,6039,Natural Gas,"1,546",1,Home Performance,Single Family,Building Shell,0,19,181
2021-09-30T00:00:00,495951,Onondaga,Marcellus,13108,National Grid,National Grid,2021-06-29T00:00:00,11687,Natural Gas,"2,194",1,Home Performance,Single Family,Building Shell,0,54,585
2021-09-30T00:00:00,424243,Monroe,Rochester,14617,Rochester Gas & Electric,Rochester Gas & Electric,2020-01-07T00:00:00,4237,Natural Gas,"1,539",1,Home Performance,Single Family,Building Shell,158,20,180
2021-09-30T00:00:00,435473,Queens,Queens,11422,Consolidated Edison,Consolidated Edison,2020-01-13T00:00:00,4411,Natural Gas,"3,482",1,Home Performance,Single Family,Building Shell,368,33,459
2021-09-30T00:00:00,402544,Chenango,Earlville,13332,NA,New York State Electric & Gas,2019-09-09T00:00:00,6397,Wood,"2,700",1,Home Performance,Single Family,Building Shell,443,34,649
2021-09-30T00:00:00,478235,Dutchess,Wappingers Falls,12590,NA,Central Hudson Gas & Electric,2020-10-29T00:00:00,638,Oil,"2,142",1,Electric Reduction,Single Family,Building Shell,932,1,129
