TreeID,qLegalStatus,qSpecies,qAddress,SiteOrder,qSiteInfo,PlantType,qCaretaker,DBH,PlotSize,XCoord,YCoord,Latitude,Longitude,Fire Prevention Districts,Police Districts,Supervisor Districts,Zip Codes,Neighborhoods (old),Analysis Neighborhoods
269886,DPW Maintained,Eucalyptus citriodora :: Lemon scented eucalyptus,100 Van Ness Ave,7,Median : Cutout,Tree,DPW,NA,Width 4ft,6006995,2110975,37.7767303,-122.4193161,7,9,9,28852,36,36
249480,DPW Maintained,Eucalyptus citriodora :: Lemon scented eucalyptus,1300x Van Ness Ave,4,Median : Cutout,Tree,DPW,18,NA,6006341.466,2115150.703,37.78815893,-122.4218736,13,9,1,28858,21,21
270000,Undocumented,Metrosideros excelsa :: New Zealand Xmas Tree,49 South Van Ness Ave,9,Sidewalk: Curb side : Cutout,Tree,Private,NA,Width 3ft,6007190,2109655,37.77311688,-122.4185479,8,2,9,28853,19,20
134714,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1820 Van Ness Ave,2,Sidewalk: Curb side : Cutout,Tree,Private,4,Width 4ft,6006192,2116735,37.79250059,-122.4225033,13,9,10,28858,32,32
23303,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,999 Van Ness Ave,3,Sidewalk: Curb side : Cutout,Tree,DPW,7,4X4,6006458,2113805,37.78447053,-122.4213748,7,9,11,28858,41,39
126254,DPW Maintained,Corymbia ficifolia :: Red Flowering Gum,300 Van Ness Ave,9,Median : Cutout,Tree,DPW,24,Width 4ft,6006870,2111539,37.77827187,-122.4197886,7,9,9,28852,36,36
210194,Permitted Site,Melaleuca quinquenervia :: Cajeput,306 Detroit St,1,Sidewalk: Curb side : Cutout,Tree,Private,8,Width 3ft,5999439.888,2094142.417,37.73008374,-122.4442415,9,7,4,63,40,41
142947,DPW Maintained,Ficus retusa nitida :: Banyan Fig,19 Bellair Pl,1,Sidewalk: Curb side : Cutout,Tree,Private,14,Width 0ft,6010050.261,2121139.862,37.80481216,-122.4094646,3,1,10,308,23,23
213693,Permitted Site,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,315 Detroit St,1,Sidewalk: Curb side : Cutout,Tree,Private,5,Width 3ft,5999410.468,2094183.588,37.73019511,-122.4443462,9,7,4,28861,40,41
270062,Section 806 (d),Ceanothus 'Ray Hartman' :: California Lilac 'Ray Hartman',4326 Irving St,1,Sidewalk: Curb side : Cutout,Tree,Private,3,3x3,5982350.487,2106280.361,37.76242137,-122.5042195,1,8,3,56,35,35
131744,DPW Maintained,Myoporum laetum :: Myoporum,2760 Divisadero St,6,Sidewalk: Curb side : Cutout,Tree,Private,3,Width 5ft,6000643.39,2117843.64,37.79523004,-122.4417813,13,9,1,57,27,30
270063,Section 806 (d),Ceanothus 'Ray Hartman' :: California Lilac 'Ray Hartman',4326 Irving St,2,Sidewalk: Curb side : Cutout,Tree,Private,3,3x3,5982350.487,2106280.361,37.76242137,-122.5042195,1,8,3,56,35,35
134006,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,2587 Green St,3,Sidewalk: Curb side : Cutout,Tree,Private,3,Width 4ft,6000709.698,2117862.974,37.7952869,-122.4415532,13,9,1,57,27,30
238077,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,30 Ogden Ave,2,Sidewalk: Curb side : Cutout,Tree,Private,3,Width 4ft,6007589.162,2096127.642,37.7359963,-122.4162089,2,7,7,28859,2,2
238078,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,30 Ogden Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,3,Width 4ft,6007564.993,2096129.838,37.73600097,-122.4162927,2,7,7,28859,2,2
101869,DPW Maintained,Tree(s) ::,737 Folsom St,2,Sidewalk: Curb side : Cutout,Tree,Private,3,3x3,6012583.902,2113041.052,37.78271639,-122.4001275,6,2,9,28856,34,34
271076,DPW Maintained,Pinus radiata :: Monterey Pine,100 Belgrave Ave,NA,Side Yard : Yard,Tree,DPW,NA,3x3,5998085,2104938,37.75964839,-122.4497032,15,5,11,29492,12,14
271077,DPW Maintained,Olea europaea 'Swan Hill' :: Olive,3760 Washington St,4,Sidewalk: Curb side : Cutout,Tree,Private,3,Width 2ft,5996787.08,2115668.621,37.78903754,-122.4549674,11,6,1,54,31,31
271078,DPW Maintained,Olea europaea 'Swan Hill' :: Olive,3760 Washington St,5,Sidewalk: Curb side : Cutout,Tree,Private,3,Width 2ft,5996787.08,2115668.621,37.78903754,-122.4549674,11,6,1,54,31,31
271080,Undocumented,Arbutus unedo :: Strawberry Tree,51 Encline Ct,1,Sidewalk: Property side : Cutout,Tree,Private,NA,3x6,5998556,2098390,37.74169613,-122.4476029,9,7,4,59,40,41
271084,Significant Tree,Cupressus spp :: Cypress species,2145 15th St,1,Back Yard : Cutout,Tree,Private,NA,3x3,6003558,2107139,37.76600341,-122.4309319,7,4,5,28862,3,5
271083,Undocumented,Pittosporum undulatum :: Victorian Box,2500 24th St,1,Front Yard : Yard,Tree,Private,NA,3x3,6010999,2102332,37.75322327,-122.4048564,10,4,8,28859,19,20
270064,Section 806 (d),Ceanothus 'Ray Hartman' :: California Lilac 'Ray Hartman',4326 Irving St,3,Sidewalk: Curb side : Cutout,Tree,Private,3,3x3,5982350.487,2106280.361,37.76242137,-122.5042195,1,8,3,56,35,35
127915,DPW Maintained,Lophostemon confertus :: Brisbane Box,1175 Columbus Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,15,Width 4ft,6007842.329,2121243.823,37.80497365,-122.4171128,5,1,1,308,32,32
254203,Permitted Site,Tristaniopsis laurina :: Swamp Myrtle,300 Detroit St,1,Sidewalk: Curb side : Cutout,Tree,Private,NA,3x3,5999444.206,2094083.265,37.72992157,-122.4442224,9,7,4,63,40,41
132662,DPW Maintained,Pittosporum undulatum :: Victorian Box,3314 Clay St,2,Sidewalk: Curb side : Cutout,Tree,Private,14,Width 3ft,5998934.272,2115640.812,37.78908413,-122.4475364,13,6,1,54,31,31
210053,Permitted Site,Metrosideros excelsa :: New Zealand Xmas Tree,210 Flood Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,10,Width 4ft,5999382.953,2094096.317,37.72995391,-122.4444351,9,7,4,28861,40,41
231277,Section 806 (d),Agonis flexuosa :: Peppermint Willow,2750 19th St,2,Sidewalk: Curb side : Cutout,Tree,Private,7,Width 3ft,6009667.187,2105035.015,37.76057061,-122.4096528,2,4,8,28859,19,20
271079,Significant Tree,Phoenix canariensis :: Canary Island Date Palm,355 Casitas Ave,2,Front Yard : Pot,Tree,Private,NA,Width 2ft,5995115.765,2095951.051,37.73480216,-122.4593214,9,7,4,59,40,41
245762,DPW Maintained,Cordyline australis :: Dracena Palm,159 Laidley St,3,Sidewalk: Curb side : Cutout,Tree,Private,2,Width 3ft,6004015.755,2097400.411,37.73928946,-122.4286543,2,7,5,63,7,10
271082,Undocumented,Fraxinus oxycarpa :: Ash,2500 24th St,2,Front Yard : Yard,Tree,Private,NA,3x3,6010999,2102332,37.75322327,-122.4048564,10,4,8,28859,19,20
231632,DPW Maintained,Maytenus boaria :: Mayten,5 Alma St,2,Sidewalk: Curb side : Cutout,Tree,Private,3,Width 4ft,5998498.309,2106259.76,37.76330125,-122.4483689,15,5,11,29492,9,3
231276,Section 806 (d),Agonis flexuosa :: Peppermint Willow,2750 19th St,1,Sidewalk: Curb side : Cutout,Tree,Private,9,Width 3ft,6009682.296,2105036.124,37.7605745,-122.4096007,2,4,8,28859,19,20
245761,DPW Maintained,Cordyline australis :: Dracena Palm,159 Laidley St,1,Sidewalk: Curb side : Cutout,Tree,Private,3,Width 3ft,6004018.654,2097399.137,37.73928612,-122.4286442,2,7,5,63,7,10
206753,DPW Maintained,Crataegus laevigata :: English Hawthorn,355 Parnassus Ave,5,Sidewalk: Property side : Yard,Tree,Private,20,Width 5ft,5996046.673,2106441.492,37.76365977,-122.4568614,15,5,4,29492,12,14
209864,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,375 Parnassus Ave,9,Sidewalk: Curb side : Cutout,Tree,Private,4,Width 3ft,5995922.929,2106407.011,37.76355799,-122.4572869,15,5,4,29492,12,14
209861,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,375 Parnassus Ave,12,Sidewalk: Curb side : Pot,Tree,Private,25,Width 4ft,5995951.251,2106393.761,37.76352324,-122.457188,15,5,4,29492,12,14
209868,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,375 Parnassus Ave,5,Sidewalk: Property side : Pot,Tree,Private,26,Width 3ft,5995877.931,2106382.637,37.76348848,-122.4574408,15,5,4,29492,12,14
209865,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,375 Parnassus Ave,8,Sidewalk: Property side : Pot,Tree,Private,26,Width 3ft,5995912.691,2106395.02,37.76352448,-122.4573215,15,5,4,29492,12,14
209863,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,375 Parnassus Ave,10,Sidewalk: Curb side : Pot,Tree,Private,22,Width 4ft,5995927.296,2106398.783,37.76353565,-122.4572712,15,5,4,29492,12,14
206887,DPW Maintained,Cupressus macrocarpa :: Monterey Cypress,355 Parnassus Ave,4,Sidewalk: Property side : Yard,Tree,Private,24,Width 5ft,5996038.43,2106438.048,37.76364984,-122.4568897,15,5,4,29492,12,14
206880,DPW Maintained,Cupressus macrocarpa :: Monterey Cypress,355 Parnassus Ave,13,Sidewalk: Property side : Yard,Tree,Private,26,Width 5ft,5996174.634,2106482.214,37.76377893,-122.4564218,15,5,4,29492,12,14
209860,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,355 Parnassus Ave,2,Sidewalk: Curb side : Cutout,Tree,Private,8,Width 4ft,5995997.27,2106423.539,37.76360764,-122.457031,15,5,4,29492,12,14
209859,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,355 Parnassus Ave,3,Sidewalk: Property side : Yard,Tree,Private,12,Width 5ft,5996022.908,2106433.852,37.76363743,-122.4569431,15,5,4,29492,12,14
271086,Significant Tree,Ilex aquifolium :: European Holly,1836 08th Ave,1,Sidewalk: Property side : Cutout,Tree,Private,NA,Width 3ft,5993775.388,2102985.085,37.75403869,-122.4644661,1,8,4,56,12,14
214725,Permitted Site,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,132 Southwood Dr,1,Sidewalk: Curb side : Cutout,Tree,Private,8,Width 2ft,5995169.641,2092461.804,37.72522463,-122.4588826,9,7,4,28861,40,41
121703,Section 806 (d),Lophostemon confertus :: Brisbane Box,900 Pennsylvania Ave,8,Sidewalk: Curb side : Cutout,Tree,Private,3,3x3,6014445.566,2102683.908,37.75438158,-122.392962,10,3,8,28856,29,26
121702,Section 806 (d),Lophostemon confertus :: Brisbane Box,900 Pennsylvania Ave,7,Sidewalk: Curb side : Cutout,Tree,Private,3,3x3,6014443.972,2102712.873,37.75446102,-122.3929695,10,3,8,28856,29,26
206883,DPW Maintained,Cupressus macrocarpa :: Monterey Cypress,355 Parnassus Ave,9,Sidewalk: Property side : Yard,Tree,Private,23,Width 5ft,5996116.6,2106463.989,37.76372556,-122.4566212,15,5,4,29492,12,14
209858,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,355 Parnassus Ave,7,Sidewalk: Property side : Yard,Tree,Private,14,Width 5ft,5996078.73,2106454.835,37.76369825,-122.4567515,15,5,4,29492,12,14
271091,Undocumented,Pinus radiata :: Monterey Pine,333 Oak Park Dr,1,Back Yard : Yard,Tree,Private,NA,3x3,5995521,2102938,37.75400988,-122.458426,1,5,4,63,12,14
271089,Undocumented,Pinus radiata :: Monterey Pine,301 Oak Park Dr,1,Back Yard : Yard,Tree,Private,NA,3x3,5995660,2102951,37.75405356,-122.4579462,1,5,4,63,12,14
206886,DPW Maintained,Cupressus macrocarpa :: Monterey Cypress,355 Parnassus Ave,6,Sidewalk: Property side : Yard,Tree,Private,22,Width 5ft,5996058.566,2106445.764,37.76367218,-122.4568206,15,5,4,29492,12,14
271092,Significant Tree,Dodonaea viscosa 'Purpurea' :: Purple Hopseed Bush,113 Wool St,1,Sidewalk: Property side : Cutout,Tree,Private,NA,3x3,6007405,2097627,37.74010285,-122.4169519,2,7,7,28859,2,2
34967,Section 806 (d),Lophostemon confertus :: Brisbane Box,900 Pennsylvania Ave,5,Sidewalk: Curb side : Cutout,Tree,Private,3,4x4,6014440.981,2102776.31,37.75463504,-122.3929843,10,3,8,28856,29,26
204273,DPW Maintained,Arbutus unedo :: Strawberry Tree,347 Parnassus Ave,1,Sidewalk: Property side : Yard,Tree,Private,7,Width 5ft,5996336.13,2106534.541,37.76393188,-122.455867,15,5,11,29492,12,14
209869,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,375 Parnassus Ave,4,Sidewalk: Curb side : Cutout,Tree,Private,15,Width 3ft,5995873.062,2106388.616,37.76350462,-122.4574581,15,5,4,29492,12,14
206882,DPW Maintained,Cupressus macrocarpa :: Monterey Cypress,355 Parnassus Ave,10,Sidewalk: Property side : Yard,Tree,Private,24,Width 5ft,5996132.623,2106470.434,37.76374418,-122.4565663,15,5,4,29492,12,14
121701,Section 806 (d),Lophostemon confertus :: Brisbane Box,900 Pennsylvania Ave,6,Sidewalk: Curb side : Cutout,Tree,Private,3,3x3,6014441.271,2102743.67,37.75454544,-122.392981,10,3,8,28856,29,26
209872,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,375 Parnassus Ave,1,Sidewalk: Property side : Cutout,Tree,Private,28,Width 3ft,5995817.533,2106359.942,37.7634227,-122.4576481,15,5,4,63,12,14
209871,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,375 Parnassus Ave,2,Sidewalk: Property side : Cutout,Tree,Private,18,Width 3ft,5995826.277,2106365.636,37.76343883,-122.4576182,15,5,4,63,12,14
209870,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,375 Parnassus Ave,3,Sidewalk: Property side : Pot,Tree,Private,29,Width 3ft,5995850.554,2106375.977,37.76346862,-122.457535,15,5,4,63,12,14
219988,DPW Maintained,Acacia baileyana :: Bailey's Acacia,936 Clayton St,1,Sidewalk: Curb side : Cutout,Tree,Private,3,Width 3ft,5998797.499,2106712.695,37.764562,-122.4473668,15,5,11,29492,9,3
271085,Section 806 (d),Lophostemon confertus :: Brisbane Box,1263 Clay St,1,Sidewalk: Curb side : Cutout,Tree,Private,3,3x3,6008699.391,2116955.602,37.79324744,-122.4138433,5,1,10,28857,21,21
121704,Section 806 (d),Lophostemon confertus :: Brisbane Box,900 Pennsylvania Ave,9,Sidewalk: Curb side : Cutout,Tree,Private,3,3x3,6014446.996,2102653.026,37.75429686,-122.3929549,10,3,8,28856,29,26
204271,DPW Maintained,Arbutus unedo :: Strawberry Tree,347 Parnassus Ave,3,Sidewalk: Property side : Yard,Tree,Private,11,Width 5ft,5996376.08,2106550.613,37.7639783,-122.45573,15,5,11,29492,12,14
209867,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,375 Parnassus Ave,6,Sidewalk: Property side : Pot,Tree,Private,24,Width 3ft,5995893.954,2106389.083,37.7635071,-122.4573859,15,5,4,29492,12,14
232639,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,355 Parnassus Ave,1,Sidewalk: Property side : Cutout,Tree,Private,9,Width 4ft,5995990.18,2106431.824,37.76362998,-122.4570561,15,5,4,29492,12,14
214726,Permitted Site,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,132 Southwood Dr,2,Sidewalk: Curb side : Cutout,Tree,Private,9,Width 2ft,5995147.951,2092472.328,37.72525228,-122.4589583,9,7,4,28861,40,41
206881,DPW Maintained,Cupressus macrocarpa :: Monterey Cypress,355 Parnassus Ave,12,Sidewalk: Property side : Yard,Tree,Private,21,Width 5ft,5996153.647,2106477.228,37.76376403,-122.456494,15,5,4,29492,12,14
206885,DPW Maintained,Cupressus macrocarpa :: Monterey Cypress,355 Parnassus Ave,11,Sidewalk: Property side : Yard,Tree,Private,28,Width 5ft,5996145.423,2106474.687,37.76375659,-122.4565223,15,5,4,29492,12,14
67547,Private,Ceanothus 'Ray Hartman' :: California Lilac 'Ray Hartman',1125 Rhode Island St,1,Sidewalk: Curb side : Cutout,Tree,Private,3,NA,6011962.714,2103154.982,37.75553682,-122.4015815,10,3,8,28856,29,26
271088,Undocumented,Pinus radiata :: Monterey Pine,325 Oak Park Dr,1,Back Yard : Yard,Tree,Private,NA,3x3,5995552,2102941,37.7540199,-122.458319,1,5,4,63,12,14
106204,Permitted Site,Lophostemon confertus :: Brisbane Box,1600X Fillmore St,2,Sidewalk: Curb side : Cutout,Tree,Private,3,5x5,6003122.941,2113972.247,37.78474115,-122.4329249,13,9,11,29490,13,15
209866,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,375 Parnassus Ave,7,Sidewalk: Curb side : Cutout,Tree,Private,15,Width 3ft,5995902.377,2106401.112,37.76354061,-122.4573576,15,5,4,29492,12,14
34966,Section 806 (d),Lophostemon confertus :: Brisbane Box,900 Pennsylvania Ave,4,Sidewalk: Curb side : Cutout,Tree,Private,3,NA,6014438.877,2102801.419,37.75470387,-122.3929933,10,3,8,28856,29,26
206884,DPW Maintained,Cupressus macrocarpa :: Monterey Cypress,355 Parnassus Ave,8,Sidewalk: Property side : Yard,Tree,Private,20,Width 5ft,5996099.707,2106459.369,37.7637119,-122.4566793,15,5,4,29492,12,14
209862,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,375 Parnassus Ave,11,Sidewalk: Curb side : Pot,Tree,Private,22,Width 4ft,5995938.253,2106401.718,37.76354434,-122.4572336,15,5,4,29492,12,14
271087,Undocumented,Prunus serrulata :: Ornamental Cherry,3227 Broderick St,1,Sidewalk: Curb side : Cutout,Tree,Private,NA,3x3,5999817,2119649,37.80013996,-122.4447705,13,9,1,57,17,13
271090,Undocumented,Pinus radiata :: Monterey Pine,317 Oak Park Dr,1,Back Yard : Yard,Tree,Private,NA,3x3,5995584,2102944,37.75402997,-122.4582085,1,5,4,63,12,14
204272,DPW Maintained,Arbutus unedo :: Strawberry Tree,347 Parnassus Ave,2,Sidewalk: Property side : Yard,Tree,Private,8,Width 5ft,5996361.781,2106543.398,37.76395767,-122.455779,15,5,11,29492,12,14
236197,DPW Maintained,Pittosporum undulatum :: Victorian Box,27 Otis St,7,Sidewalk: Curb side : Cutout,Tree,Private,1,Width 3ft,6007049.654,2109501.541,37.77268761,-122.4190225,8,2,9,28853,19,20
15282,DPW Maintained,Lophostemon confertus :: Brisbane Box,1600 Mission St,1,Sidewalk: Curb side : Cutout,Tree,DPW,6,3x3,6007118.167,2109554.742,37.77283755,-122.4187893,8,2,9,28853,19,20
236192,DPW Maintained,Pittosporum undulatum :: Victorian Box,149 Otis St,11,Sidewalk: Curb side : Cutout,Tree,Private,22,Width 4ft,6006717.891,2108829.713,37.77082424,-122.4201225,8,2,9,28853,19,20
225359,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',27 Otis St,3,Sidewalk: Curb side : Cutout,Tree,Private,19,Width 3ft,6006935.657,2109395.429,37.77238983,-122.4194093,8,2,9,28853,19,20
236185,DPW Maintained,Pittosporum undulatum :: Victorian Box,149 Otis St,3,Sidewalk: Curb side : Cutout,Tree,Private,6,Width 3ft,6006730.445,2108695.976,37.77045774,-122.4200695,8,2,9,28853,19,20
236193,DPW Maintained,Pittosporum undulatum :: Victorian Box,149 Otis St,12,Sidewalk: Curb side : Cutout,Tree,Private,15,Width 4ft,6006719.288,2108844.556,37.77086508,-122.4201187,8,2,9,28853,19,20
189694,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',135 Mississippi St,1,Sidewalk: Curb side : Cutout,Tree,Private,3,Width 3ft,6014025.319,2106375.114,37.76449348,-122.3946738,14,3,8,28856,29,26
236187,DPW Maintained,Pittosporum undulatum :: Victorian Box,149 Otis St,6,Sidewalk: Curb side : Cutout,Tree,Private,12,Width 4ft,6006727.392,2108724.693,37.77053642,-122.4200821,8,2,9,28853,19,20
271106,Section 806 (d),Lophostemon confertus :: Brisbane Box,1 Lomita Ave,6,Sidewalk: Property side : Yard,Tree,Private,NA,10x10,5991535.176,2104896.949,37.75915878,-122.4723525,1,8,4,56,12,14
236191,DPW Maintained,Pittosporum undulatum :: Victorian Box,149 Otis St,10,Sidewalk: Curb side : Cutout,Tree,Private,18,Width 4ft,6006721.442,2108807.514,37.77076349,-122.4201086,8,2,9,28853,19,20
236194,DPW Maintained,Pittosporum undulatum :: Victorian Box,149 Otis St,13,Sidewalk: Curb side : Cutout,Tree,Private,20,Width 4ft,6006717.521,2108864.904,37.77092085,-122.4201262,8,2,9,28853,19,20
236195,DPW Maintained,Pittosporum undulatum :: Victorian Box,27 Otis St,6,Sidewalk: Curb side : Cutout,Tree,Private,2,Width 3ft,6007012.116,2109464.952,37.77258503,-122.4191498,8,2,9,28853,19,20
271105,Section 806 (d),Lophostemon confertus :: Brisbane Box,1 Lomita Ave,5,Sidewalk: Property side : Yard,Tree,Private,NA,10x10,5991535.176,2104896.949,37.75915878,-122.4723525,1,8,4,56,12,14
18615,DPW Maintained,Olea europaea :: Olive Tree,701 Randolph St,1,Sidewalk: Curb side : Cutout,Tree,DPW,12,3X3,5992139.191,2088496.62,37.71416255,-122.46907,9,8,6,64,24,24
236188,DPW Maintained,Pittosporum undulatum :: Victorian Box,149 Otis St,7,Sidewalk: Curb side : Cutout,Tree,Private,15,Width 4ft,6006722.912,2108754.89,37.77061908,-122.4200998,8,2,9,28853,19,20
236190,DPW Maintained,Pittosporum undulatum :: Victorian Box,149 Otis St,9,Sidewalk: Curb side : Cutout,Tree,Private,7,Width 4ft,6006722.527,2108789.356,37.7707137,-122.4201036,8,2,9,28853,19,20
236186,DPW Maintained,Pittosporum undulatum :: Victorian Box,149 Otis St,5,Sidewalk: Curb side : Cutout,Tree,Private,9,Width 4ft,6006729.94,2108706.868,37.77048762,-122.4200721,8,2,9,28853,19,20
271101,DPW Maintained,Pinus radiata :: Monterey Pine,1020 Bosworth St,1,Side Yard : Yard,Tree,DPW,NA,3x3,6001185,2095680,37.734405,-122.4383186,9,7,5,63,40,41
271107,Section 806 (d),Lophostemon confertus :: Brisbane Box,1 Lomita Ave,7,Sidewalk: Property side : Yard,Tree,Private,NA,10x10,5991535.176,2104896.949,37.75915878,-122.4723525,1,8,4,56,12,14
225358,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',27 Otis St,2,Sidewalk: Curb side : Cutout,Tree,Private,20,Width 3ft,6006923.39,2109383.348,37.77235597,-122.4194509,8,2,9,28853,19,20
225363,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',27 Otis St,11,Sidewalk: Curb side : Cutout,Tree,Private,20,Width 3ft,6007101.592,2109547.627,37.77281708,-122.4188461,8,2,9,28853,19,20
271103,Significant Tree,Pinus pinea :: Italian Stone Pine,155 Topaz Way,NA,Sidewalk: Property side : Yard,Tree,Private,NA,3x3,6001623,2097862,37.74042117,-122.4369604,2,7,5,63,7,10
236198,DPW Maintained,Pittosporum undulatum :: Victorian Box,27 Otis St,9,Sidewalk: Curb side : Cutout,Tree,Private,3,Width 3ft,6007074.925,2109526.049,37.77275633,-122.4189369,8,2,9,28853,19,20
